frame_number,timestamp,video_timestamp,centroid x1,centroid y1,velocity x1,velocity y1,distance1,centroid x2,centroid y2,velocity x2,velocity y2,distance2
3809,2024-05-11 20:00:01:221449,00:06:07:040,592.5,605.25,0.0,22.484504750736036,0.75,,,,,
3810,2024-05-11 20:00:01:283945,00:06:07:072,592.5,602.1,0.0,-94.43491995309067,3.1499999999999773,,,,,
3811,2024-05-11 20:00:01:348425,00:06:07:104,592.5,603.0,0.0,26.98140570088256,0.8999999999999773,,,,,
3812,2024-05-11 20:00:01:413402,00:06:07:152,592.5,604.5,0.0,44.96900950147207,1.5,,,,,
3813,2024-05-11 20:00:01:478378,00:06:07:184,,,,,,,,,,
3814,2024-05-11 20:00:01:529961,00:06:07:216,,,,,,,,,,
3815,2024-05-11 20:00:01:587498,00:06:07:248,604.5,616.5,359.7520760117766,359.7520760117766,16.97056274847714,,,,,
3816,2024-05-11 20:00:01:655449,00:06:07:280,604.5,616.5,0.0,0.0,0.0,,,,,
3817,2024-05-11 20:00:01:720922,00:06:07:312,,,,,,,,,,
3818,2024-05-11 20:00:01:774489,00:06:07:344,,,,,,,,,,
3819,2024-05-11 20:00:01:826570,00:06:07:376,,,,,,,,,,
3820,2024-05-11 20:00:01:880138,00:06:07:408,,,,,,,,,,
3821,2024-05-11 20:00:01:933210,00:06:07:440,607.5892857142857,611.9107142857143,92.61474575898269,-137.58375526045478,5.532199344911207,,,,,
3822,2024-05-11 20:00:02:001161,00:06:07:472,608.6451612903226,612.3548387096774,31.654452540783673,13.314556960688401,1.1454779509147293,,,,,
3823,2024-05-11 20:00:02:068121,00:06:07:504,608.9827586206897,612.0172413793103,10.120945037966154,-10.120945037966154,0.4774347232260875,,,,,
3824,2024-05-11 20:00:02:133593,00:06:07:552,608.0222222222222,610.6444444444444,-28.796246952793858,-41.15554560505273,1.6754705599198454,,,,,
3825,2024-05-11 20:00:02:201049,00:06:07:584,610.219512195122,610.780487804878,65.87330244587845,4.07849011196813,2.20149744967461,,,,,
3826,2024-05-11 20:00:02:262553,00:06:07:616,610.5,610.5,8.408839175071183,-8.408839175071183,0.39666965773875573,,,,,
3827,2024-05-11 20:00:02:324554,00:06:07:648,610.780487804878,610.219512195122,8.408839175071183,-8.408839175071183,0.39666965773875573,,,,,
3828,2024-05-11 20:00:02:387546,00:06:07:680,610.6388888888889,609.6111111111111,-4.245041999008196,-18.239462751727842,0.6246616140238809,,,,,
3829,2024-05-11 20:00:02:451529,00:06:07:712,610.780487804878,610.219512195122,4.245041999008196,18.239462751727842,0.6246616140238809,,,,,
3830,2024-05-11 20:00:02:516010,00:06:07:744,612.9122807017544,610.2982456140351,63.90974335653673,2.360375908790715,2.1332463304612475,,,,,
3831,2024-05-11 20:00:02:580489,00:06:07:776,,,,,,,,,,
3832,2024-05-11 20:00:02:639018,00:06:07:808,,,,,,,,,,
3833,2024-05-11 20:00:02:690105,00:06:07:840,,,,,,,,,,
3834,2024-05-11 20:00:02:740201,00:06:07:872,,,,,,,,,,
3835,2024-05-11 20:00:02:791289,00:06:07:920,,,,,,,,,,
3836,2024-05-11 20:00:02:842378,00:06:07:952,,,,,,,,,,
3837,2024-05-11 20:00:02:893466,00:06:07:984,,,,,,,,,,
3838,2024-05-11 20:00:02:943065,00:06:08:016,,,,,,,,,,
3839,2024-05-11 20:00:02:993162,00:06:08:048,,,,,,,,,,
3840,2024-05-11 20:00:03:043754,00:06:08:080,,,,,,,,,,
3841,2024-05-11 20:00:03:094842,00:06:08:112,,,,,,,,,,
3842,2024-05-11 20:00:03:151386,00:06:08:144,,,,,,,,,,
3843,2024-05-11 20:00:03:202473,00:06:08:176,,,,,,,,,,
3844,2024-05-11 20:00:03:261001,00:06:08:208,,,,,,,,,,
3845,2024-05-11 20:00:03:311594,00:06:08:240,,,,,,,,,,
3846,2024-05-11 20:00:03:360202,00:06:08:272,,,,,,,,,,
3847,2024-05-11 20:00:03:412281,00:06:08:320,,,,,,,,,,
3848,2024-05-11 20:00:03:462874,00:06:08:352,,,,,,,,,,
3849,2024-05-11 20:00:03:512969,00:06:08:384,,,,,,,,,,
3850,2024-05-11 20:00:03:563065,00:06:08:416,,,,,,,,,,
3851,2024-05-11 20:00:03:613657,00:06:08:448,,,,,,,,,,
3852,2024-05-11 20:00:03:664745,00:06:08:480,,,,,,,,,,
3853,2024-05-11 20:00:03:715337,00:06:08:512,,,,,,,,,,
3854,2024-05-11 20:00:03:766921,00:06:08:544,,,,,,,,,,
3855,2024-05-11 20:00:03:819497,00:06:08:576,,,,,,,,,,
3856,2024-05-11 20:00:03:870090,00:06:08:608,,,,,,,,,,
3857,2024-05-11 20:00:03:921674,00:06:08:640,,,,,,,,,,
3858,2024-05-11 20:00:03:976233,00:06:08:672,,,,,,,,,,
3859,2024-05-11 20:00:04:026826,00:06:08:720,,,,,,,,,,
3860,2024-05-11 20:00:04:076921,00:06:08:752,,,,,,,,,,
3861,2024-05-11 20:00:04:129994,00:06:08:784,,,,,,,,,,
3862,2024-05-11 20:00:04:185050,00:06:08:816,,,,,,,,,,
3863,2024-05-11 20:00:04:233161,00:06:08:848,,,,,,,,,,
3864,2024-05-11 20:00:04:281274,00:06:08:880,,,,,,,,,,
3865,2024-05-11 20:00:04:329385,00:06:08:912,,,,,,,,,,
3866,2024-05-11 20:00:04:378985,00:06:08:944,,,,,,,,,,
3867,2024-05-11 20:00:04:428090,00:06:08:976,,,,,,,,,,
3868,2024-05-11 20:00:04:478681,00:06:09:008,,,,,,,,,,
3869,2024-05-11 20:00:04:527290,00:06:09:040,,,,,,,,,,
3870,2024-05-11 20:00:04:576889,00:06:09:072,,,,,,,,,,
3871,2024-05-11 20:00:04:628473,00:06:09:120,,,,,,,,,,
3872,2024-05-11 20:00:04:682041,00:06:09:152,,,,,,,,,,
3873,2024-05-11 20:00:04:734122,00:06:09:184,692.1428571428571,604.5,2375.280363191371,-173.82757473960783,79.44245650400102,,,,,
3874,2024-05-11 20:00:04:801577,00:06:09:216,693.0,604.5,25.696576857985015,0.0,0.8571428571428896,,,,,
3875,2024-05-11 20:00:04:864074,00:06:09:248,,,,,,,,,,
3876,2024-05-11 20:00:04:913178,00:06:09:280,,,,,,,,,,
3877,2024-05-11 20:00:04:963770,00:06:09:312,,,,,,,,,,
3878,2024-05-11 20:00:05:018826,00:06:09:344,,,,,,,,,,
3879,2024-05-11 20:00:05:068426,00:06:09:376,,,,,,,,,,
3880,2024-05-11 20:00:05:121001,00:06:09:408,,,,,,,,,,
3881,2024-05-11 20:00:05:179034,00:06:09:440,,,,,,,,,,
3882,2024-05-11 20:00:05:227146,00:06:09:488,,,,,,,,,,
3883,2024-05-11 20:00:05:275755,00:06:09:520,,,,,,,,,,
3884,2024-05-11 20:00:05:325353,00:06:09:552,,,,,,,,,,
3885,2024-05-11 20:00:05:384873,00:06:09:584,,,,,,,,,,
3886,2024-05-11 20:00:05:433481,00:06:09:616,,,,,,,,,,
3887,2024-05-11 20:00:05:482586,00:06:09:648,,,,,,,,,,
3888,2024-05-11 20:00:05:533674,00:06:09:680,,,,,,,,,,
3889,2024-05-11 20:00:05:583274,00:06:09:712,,,,,,,,,,
3890,2024-05-11 20:00:05:635849,00:06:09:744,,,,,,,,,,
3891,2024-05-11 20:00:05:685946,00:06:09:776,,,,,,,,,,
3892,2024-05-11 20:00:05:737530,00:06:09:808,,,,,,,,,,
3893,2024-05-11 20:00:05:787130,00:06:09:840,,,,,,,,,,
3894,2024-05-11 20:00:05:835738,00:06:09:888,,,,,,,,,,
3895,2024-05-11 20:00:05:887818,00:06:09:920,,,,,,,,,,
3896,2024-05-11 20:00:05:936922,00:06:09:952,,,,,,,,,,
3897,2024-05-11 20:00:05:989002,00:06:09:984,,,,,,,,,,
3898,2024-05-11 20:00:06:039098,00:06:10:016,,,,,,,,,,
3899,2024-05-11 20:00:06:092170,00:06:10:048,,,,,,,,,,
3900,2024-05-11 20:00:06:145241,00:06:10:080,,,,,,,,,,
3901,2024-05-11 20:00:06:196826,00:06:10:112,,,,,,,,,,
3902,2024-05-11 20:00:06:245929,00:06:10:144,,,,,,,,,,
3903,2024-05-11 20:00:06:294537,00:06:10:176,,,,,,,,,,
3904,2024-05-11 20:00:06:342153,00:06:10:208,,,,,,,,,,
3905,2024-05-11 20:00:06:391753,00:06:10:240,,,,,,,,,,
3906,2024-05-11 20:00:06:442841,00:06:10:288,,,,,,,,,,
3907,2024-05-11 20:00:06:492937,00:06:10:320,,,,,,,,,,
3908,2024-05-11 20:00:06:542042,00:06:10:352,,,,,,,,,,
3909,2024-05-11 20:00:06:601066,00:06:10:384,,,,,,,,,,
3910,2024-05-11 20:00:06:660091,00:06:10:416,,,,,,,,,,
3911,2024-05-11 20:00:06:711178,00:06:10:448,,,,,,,,,,
3912,2024-05-11 20:00:06:760283,00:06:10:480,,,,,,,,,,
3913,2024-05-11 20:00:06:822777,00:06:10:512,,,,,,,,,,
3914,2024-05-11 20:00:06:879322,00:06:10:544,,,,,,,,,,
3915,2024-05-11 20:00:06:939338,00:06:10:576,,,,,,,,,,
3916,2024-05-11 20:00:06:988441,00:06:10:608,,,,,,,,,,
3917,2024-05-11 20:00:07:038041,00:06:10:640,,,,,,,,,,
3918,2024-05-11 20:00:07:092106,00:06:10:688,,,,,,,,,,
3919,2024-05-11 20:00:07:146170,00:06:10:720,,,,,,,,,,
3920,2024-05-11 20:00:07:197257,00:06:10:752,,,,,,,,,,
3921,2024-05-11 20:00:07:246857,00:06:10:784,,,,,,,,,,
3922,2024-05-11 20:00:07:295466,00:06:10:816,,,,,,,,,,
3923,2024-05-11 20:00:07:344074,00:06:10:848,,,,,,,,,,
3924,2024-05-11 20:00:07:394170,00:06:10:880,,,,,,,,,,
3925,2024-05-11 20:00:07:445258,00:06:10:912,,,,,,,,,,
3926,2024-05-11 20:00:07:497337,00:06:10:944,,,,,,,,,,
3927,2024-05-11 20:00:07:547433,00:06:10:976,,,,,,,,,,
3928,2024-05-11 20:00:07:598522,00:06:11:008,,,,,,,,,,
3929,2024-05-11 20:00:07:649610,00:06:11:040,,,,,,,,,,
3930,2024-05-11 20:00:07:700202,00:06:11:088,,,,,,,,,,
3931,2024-05-11 20:00:07:752282,00:06:11:120,,,,,,,,,,
3932,2024-05-11 20:00:07:802874,00:06:11:152,,,,,,,,,,
3933,2024-05-11 20:00:07:854458,00:06:11:184,,,,,,,,,,
3934,2024-05-11 20:00:07:905546,00:06:11:216,,,,,,,,,,
3935,2024-05-11 20:00:07:955146,00:06:11:248,,,,,,,,,,
3936,2024-05-11 20:00:08:003258,00:06:11:280,,,,,,,,,,
3937,2024-05-11 20:00:08:053354,00:06:11:312,,,,,,,,,,
3938,2024-05-11 20:00:08:108906,00:06:11:344,,,,,,,,,,
3939,2024-05-11 20:00:08:167434,00:06:11:376,,,,,,,,,,
3940,2024-05-11 20:00:08:213562,00:06:11:408,,,,,,,,,,
3941,2024-05-11 20:00:08:260186,00:06:11:456,,,,,,,,,,
3942,2024-05-11 20:00:08:308298,00:06:11:488,,,,,,,,,,
3943,2024-05-11 20:00:08:359882,00:06:11:520,,,,,,,,,,
3944,2024-05-11 20:00:08:409482,00:06:11:552,,,,,,,,,,
3945,2024-05-11 20:00:08:458586,00:06:11:584,,,,,,,,,,
3946,2024-05-11 20:00:08:510666,00:06:11:616,,,,,,,,,,
3947,2024-05-11 20:00:08:561754,00:06:11:648,,,,,,,,,,
3948,2024-05-11 20:00:08:612842,00:06:11:680,,,,,,,,,,
3949,2024-05-11 20:00:08:663929,00:06:11:712,,,,,,,,,,
3950,2024-05-11 20:00:08:717002,00:06:11:744,,,,,,,,,,
3951,2024-05-11 20:00:08:767097,00:06:11:776,,,,,,,,,,
3952,2024-05-11 20:00:08:818682,00:06:11:808,,,,,,,,,,
3953,2024-05-11 20:00:08:870266,00:06:11:856,,,,,,,,,,
3954,2024-05-11 20:00:08:930778,00:06:11:888,,,,,,,,,,
3955,2024-05-11 20:00:08:983353,00:06:11:920,,,,,,,,,,
3956,2024-05-11 20:00:09:032458,00:06:11:952,,,,,,,,,,
3957,2024-05-11 20:00:09:082554,00:06:11:984,,,,,,,,,,
3958,2024-05-11 20:00:09:138602,00:06:12:016,,,,,,,,,,
3959,2024-05-11 20:00:09:198122,00:06:12:048,,,,,,,,,,
3960,2024-05-11 20:00:09:256154,00:06:12:080,,,,,,,,,,
3961,2024-05-11 20:00:09:305258,00:06:12:112,,,,,,,,,,
3962,2024-05-11 20:00:09:352378,00:06:12:144,,,,,,,,,,
3963,2024-05-11 20:00:09:400490,00:06:12:176,,,,,,,,,,
3964,2024-05-11 20:00:09:449098,00:06:12:208,,,,,,,,,,
3965,2024-05-11 20:00:09:498698,00:06:12:256,,,,,,,,,,
3966,2024-05-11 20:00:09:548298,00:06:12:288,,,,,,,,,,
3967,2024-05-11 20:00:09:599882,00:06:12:320,,,,,,,,,,
3968,2024-05-11 20:00:09:648986,00:06:12:352,,,,,,,,,,
3969,2024-05-11 20:00:09:698586,00:06:12:384,,,,,,,,,,
3970,2024-05-11 20:00:09:750666,00:06:12:416,,,,,,,,,,
3971,2024-05-11 20:00:09:800762,00:06:12:448,,,,,,,,,,
3972,2024-05-11 20:00:09:850858,00:06:12:480,,,,,,,,,,
3973,2024-05-11 20:00:09:901946,00:06:12:512,,,,,,,,,,
3974,2024-05-11 20:00:09:954026,00:06:12:544,,,,,,,,,,
3975,2024-05-11 20:00:10:003130,00:06:12:576,,,,,,,,,,
3976,2024-05-11 20:00:10:053226,00:06:12:608,,,,,,,,,,
3977,2024-05-11 20:00:10:118202,00:06:12:656,,,,,,,,,,
3978,2024-05-11 20:00:10:181194,00:06:12:688,,,,,,,,,,
3979,2024-05-11 20:00:10:232282,00:06:12:720,,,,,,,,,,
3980,2024-05-11 20:00:10:279898,00:06:12:752,,,,,,,,,,
3981,2024-05-11 20:00:10:329994,00:06:12:784,,,,,,,,,,
3982,2024-05-11 20:00:10:380586,00:06:12:816,,,,,,,,,,
3983,2024-05-11 20:00:10:431674,00:06:12:848,,,,,,,,,,
3984,2024-05-11 20:00:10:485242,00:06:12:880,,,,,,,,,,
3985,2024-05-11 20:00:10:535338,00:06:12:912,,,,,,,,,,
3986,2024-05-11 20:00:10:587418,00:06:12:944,,,,,,,,,,
3987,2024-05-11 20:00:10:638010,00:06:12:976,,,,,,,,,,
3988,2024-05-11 20:00:10:689594,00:06:13:008,,,,,,,,,,
3989,2024-05-11 20:00:10:739690,00:06:13:056,,,,,,,,,,
3990,2024-05-11 20:00:10:788794,00:06:13:088,,,,,,,,,,
3991,2024-05-11 20:00:10:839386,00:06:13:120,,,,,,,,,,
3992,2024-05-11 20:00:10:888490,00:06:13:152,,,,,,,,,,
3993,2024-05-11 20:00:10:939082,00:06:13:184,,,,,,,,,,
3994,2024-05-11 20:00:10:991162,00:06:13:216,,,,,,,,,,
3995,2024-05-11 20:00:11:050682,00:06:13:248,,,,,,,,,,
3996,2024-05-11 20:00:11:100778,00:06:13:280,,,,,,,,,,
3997,2024-05-11 20:00:11:157818,00:06:13:312,,,,,,,,,,
3998,2024-05-11 20:00:11:207418,00:06:13:344,,,,,,,,,,
3999,2024-05-11 20:00:11:254538,00:06:13:376,,,,,,,,,,
4000,2024-05-11 20:00:11:304634,00:06:13:424,,,,,,,,,,
4001,2024-05-11 20:00:11:352250,00:06:13:456,,,,,,,,,,
4002,2024-05-11 20:00:11:401354,00:06:13:488,,,,,,,,,,
4003,2024-05-11 20:00:11:450954,00:06:13:520,,,,,,,,,,
4004,2024-05-11 20:00:11:502042,00:06:13:552,,,,,,,,,,
4005,2024-05-11 20:00:11:553130,00:06:13:584,,,,,,,,,,
4006,2024-05-11 20:00:11:603722,00:06:13:616,,,,,,,,,,
4007,2024-05-11 20:00:11:655306,00:06:13:648,,,,,,,,,,
4008,2024-05-11 20:00:11:705402,00:06:13:680,,,,,,,,,,
4009,2024-05-11 20:00:11:755498,00:06:13:712,,,,,,,,,,
4010,2024-05-11 20:00:11:808074,00:06:13:744,,,,,,,,,,
4011,2024-05-11 20:00:11:858666,00:06:13:776,,,,,,,,,,
4012,2024-05-11 20:00:11:909258,00:06:13:824,,,,,,,,,,
4013,2024-05-11 20:00:11:958362,00:06:13:856,,,,,,,,,,
4014,2024-05-11 20:00:12:011930,00:06:13:888,,,,,,,,,,
4015,2024-05-11 20:00:12:061530,00:06:13:920,,,,,,,,,,
4016,2024-05-11 20:00:12:110634,00:06:13:952,,,,,,,,,,
4017,2024-05-11 20:00:12:176106,00:06:13:984,,,,,,,,,,
4018,2024-05-11 20:00:12:223226,00:06:14:016,,,,,,,,,,
4019,2024-05-11 20:00:12:272826,00:06:14:048,,,,,,,,,,
4020,2024-05-11 20:00:12:321434,00:06:14:080,,,,,,,,,,
4021,2024-05-11 20:00:12:369546,00:06:14:112,,,,,,,,,,
4022,2024-05-11 20:00:12:418154,00:06:14:144,,,,,,,,,,
4023,2024-05-11 20:00:12:469738,00:06:14:176,,,,,,,,,,
4024,2024-05-11 20:00:12:522314,00:06:14:224,,,,,,,,,,
4025,2024-05-11 20:00:12:572906,00:06:14:256,,,,,,,,,,
4026,2024-05-11 20:00:12:626970,00:06:14:288,,,,,,,,,,
4027,2024-05-11 20:00:12:678554,00:06:14:320,,,,,,,,,,
4028,2024-05-11 20:00:12:728155,00:06:14:352,,,,,,,,,,
4029,2024-05-11 20:00:12:782218,00:06:14:384,,,,,,,,,,
4030,2024-05-11 20:00:12:831818,00:06:14:416,,,,,,,,,,
4031,2024-05-11 20:00:12:883898,00:06:14:448,,,,,,,,,,
4032,2024-05-11 20:00:12:933995,00:06:14:480,,,,,,,,,,
4033,2024-05-11 20:00:12:984586,00:06:14:512,,,,,,,,,,
4034,2024-05-11 20:00:13:036170,00:06:14:544,,,,,,,,,,
4035,2024-05-11 20:00:13:087754,00:06:14:576,,,,,,,,,,
4036,2024-05-11 20:00:13:142810,00:06:14:624,,,,,,,,,,
4037,2024-05-11 20:00:13:197866,00:06:14:656,,,,,,,,,,
4038,2024-05-11 20:00:13:244986,00:06:14:688,,,,,,,,,,
4039,2024-05-11 20:00:13:292602,00:06:14:720,,,,,,,,,,
4040,2024-05-11 20:00:13:364026,00:06:14:752,,,,,,,,,,
4041,2024-05-11 20:00:13:413130,00:06:14:784,,,,,,,,,,
4042,2024-05-11 20:00:13:462730,00:06:14:816,,,,,,,,,,
4043,2024-05-11 20:00:13:512330,00:06:14:848,,,,,,,,,,
4044,2024-05-11 20:00:13:564906,00:06:14:880,,,,,,,,,,
4045,2024-05-11 20:00:13:614506,00:06:14:912,,,,,,,,,,
4046,2024-05-11 20:00:13:665594,00:06:14:944,,,,,,,,,,
4047,2024-05-11 20:00:13:717178,00:06:14:976,,,,,,,,,,
4048,2024-05-11 20:00:13:767770,00:06:15:024,,,,,,,,,,
4049,2024-05-11 20:00:13:817866,00:06:15:056,,,,,,,,,,
4050,2024-05-11 20:00:13:867466,00:06:15:088,,,,,,,,,,
4051,2024-05-11 20:00:13:918554,00:06:15:120,,,,,,,,,,
4052,2024-05-11 20:00:13:968154,00:06:15:152,,,,,,,,,,
4053,2024-05-11 20:00:14:018250,00:06:15:184,,,,,,,,,,
4054,2024-05-11 20:00:14:069834,00:06:15:216,,,,,,,,,,
4055,2024-05-11 20:00:14:121914,00:06:15:248,,,,,,,,,,
4056,2024-05-11 20:00:14:179450,00:06:15:280,,,,,,,,,,
4057,2024-05-11 20:00:14:249386,00:06:15:312,,,,,,,,,,
4058,2024-05-11 20:00:14:298490,00:06:15:344,,,,,,,,,,
4059,2024-05-11 20:00:14:346602,00:06:15:392,,,,,,,,,,
4060,2024-05-11 20:00:14:398682,00:06:15:424,,,,,,,,,,
4061,2024-05-11 20:00:14:449274,00:06:15:456,,,,,,,,,,
4062,2024-05-11 20:00:14:502842,00:06:15:488,,,,,,,,,,
4063,2024-05-11 20:00:14:552442,00:06:15:520,,,,,,,,,,
4064,2024-05-11 20:00:14:603034,00:06:15:552,,,,,,,,,,
4065,2024-05-11 20:00:14:656106,00:06:15:584,,,,,,,,,,
4066,2024-05-11 20:00:14:705210,00:06:15:616,,,,,,,,,,
4067,2024-05-11 20:00:14:753818,00:06:15:648,,,,,,,,,,
4068,2024-05-11 20:00:14:808874,00:06:15:680,,,,,,,,,,
4069,2024-05-11 20:00:14:858970,00:06:15:712,,,,,,,,,,
4070,2024-05-11 20:00:14:909066,00:06:15:744,,,,,,,,,,
4071,2024-05-11 20:00:14:959162,00:06:15:792,,,,,,,,,,
4072,2024-05-11 20:00:15:010746,00:06:15:824,,,,,,,,,,
4073,2024-05-11 20:00:15:062330,00:06:15:856,,,,,,,,,,
4074,2024-05-11 20:00:15:117882,00:06:15:888,,,,,,,,,,
4075,2024-05-11 20:00:15:177898,00:06:15:920,,,,,,,,,,
4076,2024-05-11 20:00:15:226010,00:06:15:952,,,,,,,,,,
4077,2024-05-11 20:00:15:276106,00:06:15:984,,,,,,,,,,
4078,2024-05-11 20:00:15:323226,00:06:16:016,,,,,,,,,,
4079,2024-05-11 20:00:15:372330,00:06:16:048,,,,,,,,,,
4080,2024-05-11 20:00:15:427386,00:06:16:080,968.7333333333333,620.3,8266.303257692822,473.6735667488378,276.18564609898016,,,,,
4081,2024-05-11 20:00:15:489882,00:06:16:112,,,,,,,,,,
4082,2024-05-11 20:00:15:540474,00:06:16:144,970.7826086956521,619.9347826086956,61.43592215949726,-10.948976226444753,2.0815650971127253,,,,,
4083,2024-05-11 20:00:15:605450,00:06:16:192,967.875,618.6666666666666,-87.1681887075623,-38.01727856404683,3.1721138645168416,,,,,
4084,2024-05-11 20:00:15:669930,00:06:16:224,,,,,,,,,,
4085,2024-05-11 20:00:15:721514,00:06:16:256,,,,,,,,,,
4086,2024-05-11 20:00:15:771610,00:06:16:288,,,,,,,,,,
4087,2024-05-11 20:00:15:821706,00:06:16:320,,,,,,,,,,
4088,2024-05-11 20:00:15:872298,00:06:16:352,,,,,,,,,,
4089,2024-05-11 20:00:15:930826,00:06:16:384,,,,,,,,,,
4090,2024-05-11 20:00:15:984394,00:06:16:416,,,,,,,,,,
4091,2024-05-11 20:00:16:037466,00:06:16:448,968.6296296296297,619.9629629629629,22.6232979899395,38.86210697658106,1.4999499877351041,,,,,
4092,2024-05-11 20:00:16:103930,00:06:16:480,964.8333333333334,617.6666666666666,-113.81045614570118,-68.84144664422911,4.436760332681625,,,,,
4093,2024-05-11 20:00:16:175850,00:06:16:512,,,,,,,,,,
4094,2024-05-11 20:00:16:227930,00:06:16:544,964.8333333333334,617.6666666666666,0.0,0.0,0.0,,,,,
4095,2024-05-11 20:00:16:292410,00:06:16:592,964.5,614.3181818181819,-9.993113222550486,-100.3853646446976,3.365035199168522,,,,,
4096,2024-05-11 20:00:16:354906,00:06:16:624,,,,,,,,,,
4097,2024-05-11 20:00:16:406986,00:06:16:656,,,,,,,,,,
4098,2024-05-11 20:00:16:459066,00:06:16:688,,,,,,,,,,
4099,2024-05-11 20:00:16:507178,00:06:16:720,,,,,,,,,,
4100,2024-05-11 20:00:16:558762,00:06:16:752,,,,,,,,,,
4101,2024-05-11 20:00:16:609354,00:06:16:784,,,,,,,,,,
4102,2024-05-11 20:00:16:661434,00:06:16:816,,,,,,,,,,
4103,2024-05-11 20:00:16:712522,00:06:16:848,,,,,,,,,,
4104,2024-05-11 20:00:16:761626,00:06:16:880,,,,,,,,,,
4105,2024-05-11 20:00:16:827098,00:06:16:912,,,,,,,,,,
4106,2024-05-11 20:00:16:881658,00:06:16:944,,,,,,,,,,
4107,2024-05-11 20:00:16:932250,00:06:16:992,,,,,,,,,,
4108,2024-05-11 20:00:16:985322,00:06:17:024,952.5,604.5,-359.7520760117766,-294.3426076460006,15.504731349329374,,,,,
4109,2024-05-11 20:00:17:050794,00:06:17:056,,,,,,,,,,
4110,2024-05-11 20:00:17:100890,00:06:17:088,,,,,,,,,,
4111,2024-05-11 20:00:17:155450,00:06:17:120,,,,,,,,,,
4112,2024-05-11 20:00:17:205050,00:06:17:152,,,,,,,,,,
4113,2024-05-11 20:00:17:255146,00:06:17:184,,,,,,,,,,
4114,2024-05-11 20:00:17:303754,00:06:17:216,,,,,,,,,,
4115,2024-05-11 20:00:17:352362,00:06:17:248,,,,,,,,,,
4116,2024-05-11 20:00:17:402458,00:06:17:280,,,,,,,,,,
4117,2024-05-11 20:00:17:453546,00:06:17:312,,,,,,,,,,
4118,2024-05-11 20:00:17:504138,00:06:17:360,,,,,,,,,,
4119,2024-05-11 20:00:17:552746,00:06:17:392,,,,,,,,,,
4120,2024-05-11 20:00:17:603338,00:06:17:424,,,,,,,,,,
4121,2024-05-11 20:00:17:654922,00:06:17:456,,,,,,,,,,
4122,2024-05-11 20:00:17:707498,00:06:17:488,,,,,,,,,,
4123,2024-05-11 20:00:17:755610,00:06:17:520,,,,,,,,,,
4124,2024-05-11 20:00:17:807690,00:06:17:552,,,,,,,,,,
4125,2024-05-11 20:00:17:857786,00:06:17:584,,,,,,,,,,
4126,2024-05-11 20:00:17:909370,00:06:17:616,,,,,,,,,,
4127,2024-05-11 20:00:17:960458,00:06:17:648,,,,,,,,,,
4128,2024-05-11 20:00:18:012042,00:06:17:680,,,,,,,,,,
4129,2024-05-11 20:00:18:061146,00:06:17:712,,,,,,,,,,
4130,2024-05-11 20:00:18:118186,00:06:17:760,,,,,,,,,,
4131,2024-05-11 20:00:18:185643,00:06:17:792,,,,,,,,,,
4132,2024-05-11 20:00:18:238714,00:06:17:824,,,,,,,,,,
4133,2024-05-11 20:00:18:296250,00:06:17:856,1005.0,628.5,1573.9153325515226,719.5041520235532,57.72564421468157,,,,,
4134,2024-05-11 20:00:18:365194,00:06:17:888,,,,,,,,,,
4135,2024-05-11 20:00:18:417770,00:06:17:920,,,,,,,,,,
4136,2024-05-11 20:00:18:468858,00:06:17:952,,,,,,,,,,
4137,2024-05-11 20:00:18:518954,00:06:17:984,,,,,,,,,,
4138,2024-05-11 20:00:18:571034,00:06:18:016,,,,,,,,,,
4139,2024-05-11 20:00:18:622619,00:06:18:048,,,,,,,,,,
4140,2024-05-11 20:00:18:672714,00:06:18:080,,,,,,,,,,
4141,2024-05-11 20:00:18:722314,00:06:18:112,,,,,,,,,,
4142,2024-05-11 20:00:18:774394,00:06:18:160,,,,,,,,,,
4143,2024-05-11 20:00:18:825482,00:06:18:192,,,,,,,,,,
4144,2024-05-11 20:00:18:887482,00:06:18:224,,,,,,,,,,
4145,2024-05-11 20:00:18:936090,00:06:18:256,,,,,,,,,,
4146,2024-05-11 20:00:18:994122,00:06:18:288,,,,,,,,,,
4147,2024-05-11 20:00:19:044714,00:06:18:320,,,,,,,,,,
4148,2024-05-11 20:00:19:097290,00:06:18:352,,,,,,,,,,
4149,2024-05-11 20:00:19:153338,00:06:18:384,,,,,,,,,,
4150,2024-05-11 20:00:19:202442,00:06:18:416,,,,,,,,,,
4151,2024-05-11 20:00:19:253530,00:06:18:448,,,,,,,,,,
4152,2024-05-11 20:00:19:308586,00:06:18:480,1034.3181818181818,628.5,878.9397311651342,0.0,29.318181818181756,,,,,
4153,2024-05-11 20:00:19:374554,00:06:18:512,1030.862745098039,622.1372549019608,-103.59171113322002,-190.75089651278057,7.240481207042275,,,,,
4154,2024-05-11 20:00:19:439034,00:06:18:560,1030.6279069767443,621.2325581395348,-7.0402918052104155,-27.122211536988814,0.9346791830126918,,,,,
4155,2024-05-11 20:00:19:503514,00:06:18:592,1029.0483870967741,618.0,-47.352962993426935,-96.90995846053514,3.597820892803547,,,,,
4156,2024-05-11 20:00:19:568986,00:06:18:624,1028.5223880597016,616.5522388059702,-15.769103797253829,-43.40292459345893,1.5403530315936762,,,,,
